x_m,y_m,A_Wb_per_m,Bx_T,By_T,weight,region_id,r_m
1.920994830422684697e-03,7.302017285362522730e-03,8.013276269500810506e-04,-4.498627297673396264e-05,9.428053337862055946e-06,1.699779249448123697e-01,1.000000000000000000e+00,7.550475321080371560e-03
-4.834606948954296018e-02,-7.684764018230938638e-03,7.939786289874676672e-04,4.579355065106004152e-05,-3.055836740860094552e-04,6.799116997792494788e-01,1.000000000000000000e+00,4.895301863116935381e-02
1.790992369014325278e-02,2.974883570445229983e-02,7.977189124793429478e-04,-1.895380667418665910e-04,1.142963442498026461e-04,1.699779249448123697e-01,1.000000000000000000e+00,3.472403479374553542e-02
2.230071704757759926e-02,3.820361353706737406e-02,7.953600217231465578e-04,-2.415315431605159291e-04,1.361236852106648305e-04,1.699779249448123697e-01,1.000000000000000000e+00,4.423616244799853658e-02
7.421931716657605323e-03,-1.231827623490268538e-02,8.008568169849124112e-04,7.858023526901070414e-05,4.875446056310055707e-05,1.699779249448123697e-01,1.000000000000000000e+00,1.438141160686587025e-02
3.479917452039967690e-02,-2.379764651003796801e-03,7.976845502120010704e-04,1.636579813964219687e-05,2.161544972622606422e-04,1.699779249448123697e-01,1.000000000000000000e+00,3.488045050017848231e-02
-3.288169745755550183e-02,-1.206488533704693118e-02,7.976525521759557152e-04,7.814657498209124319e-05,-2.071079590392075264e-04,1.699779249448123697e-01,1.000000000000000000e+00,3.502524069705020837e-02
2.570571431970074608e-02,-4.103391754087573617e-02,7.941419598076548481e-04,2.560114242649354113e-04,1.572807975932473466e-04,6.799116997792494788e-01,1.000000000000000000e+00,4.842072012514329893e-02
3.773646893683413328e-02,-2.297616834796718018e-03,7.970161906506192072e-04,1.400483783069116062e-05,2.348054447598324913e-04,1.699779249448123697e-01,1.000000000000000000e+00,3.780635040492785759e-02
2.166383472428144719e-02,2.672829526328609345e-02,7.977878224949442199e-04,-1.703642670444691087e-04,1.356725515486806809e-04,1.699779249448123697e-01,1.000000000000000000e+00,3.440528306295973643e-02
-2.448090346127109948e-02,8.253758140971833093e-03,7.994094252054964123e-04,-5.183962469167388066e-05,-1.525019397499295215e-04,1.699779249448123697e-01,1.000000000000000000e+00,2.583484386888634105e-02
-2.247760511633518227e-02,1.799110228947862350e-02,7.989039896971446633e-04,-1.080376534596003775e-04,-1.406667432842686181e-04,1.699779249448123697e-01,1.000000000000000000e+00,2.879101410781462200e-02
3.161072426353420117e-02,1.739089180328756701e-02,7.974175382964890065e-04,-1.095602425135895608e-04,1.954786445667886028e-04,1.699779249448123697e-01,1.000000000000000000e+00,3.607881658506615491e-02
1.109170814275483230e-03,-3.310662155622914882e-02,7.980592616032561445e-04,2.094872909555655846e-04,8.478748386195648305e-06,1.699779249448123697e-01,1.000000000000000000e+00,3.312519661470127857e-02
-6.723383627372980266e-03,2.970911021891941509e-03,8.013369796518312682e-04,-1.636963926907632273e-05,-4.379538472266694216e-05,1.699779249448123697e-01,1.000000000000000000e+00,7.350523770509560101e-03
-4.460883513775366904e-02,8.705264966594015649e-03,7.950185292309639405e-04,-5.266378337097276578e-05,-2.756890475365187981e-04,1.699779249448123697e-01,1.000000000000000000e+00,4.545030044439635208e-02
2.765940375283698627e-02,3.841040631960256080e-02,7.944677700524135260e-04,-2.407805936914333717e-04,1.740630111239659691e-04,6.799116997792494788e-01,1.000000000000000000e+00,4.733288423072713053e-02
7.873903028745368737e-03,1.698894857224664962e-02,8.004055644243651202e-04,-1.101084955859005476e-04,4.855635680776544964e-05,1.699779249448123697e-01,1.000000000000000000e+00,1.872492249640908546e-02
3.105509236024722383e-02,-2.051028028438758519e-02,7.971552746710102409e-04,1.287621868217917181e-04,1.924821137248905391e-04,1.699779249448123697e-01,1.000000000000000000e+00,3.721680210399092720e-02
1.583133461671974024e-02,4.561600277540785349e-03,8.006541149575022122e-04,-2.658876785601580790e-05,1.017624654377853106e-04,1.699779249448123697e-01,1.000000000000000000e+00,1.647541662109365188e-02
4.408367247380937624e-03,4.075741074714816364e-02,7.962268818093550578e-04,-2.554643163912651894e-04,3.015347204596506141e-05,1.699779249448123697e-01,1.000000000000000000e+00,4.099512449791474500e-02
-6.925947478138175760e-03,2.559522828824921034e-02,7.992981558398294748e-04,-1.640907040176721584e-04,-4.354497764864402885e-05,1.699779249448123697e-01,1.000000000000000000e+00,2.651573984631620806e-02
-4.052543449152123944e-02,2.499149055813781536e-03,7.963275654234155477e-04,-1.403360011065308481e-05,-2.566719510087108369e-04,1.699779249448123697e-01,1.000000000000000000e+00,4.060242094665975077e-02
-3.649657961732719752e-02,-2.203375165407161704e-02,7.957970437430442320e-04,1.408865690573598878e-04,-2.275902689475269632e-04,1.699779249448123697e-01,1.000000000000000000e+00,4.263198958197009919e-02
-4.379731828793920895e-02,1.847604010357216039e-03,7.954691526933211319e-04,-1.165631199476011698e-05,-2.753178959150853582e-04,1.699779249448123697e-01,1.000000000000000000e+00,4.383627185099278623e-02
1.417268139734744609e-02,8.275715491667357329e-03,8.006619805793359747e-04,-4.694325185584684779e-05,8.971177592893184681e-05,1.699779249448123697e-01,1.000000000000000000e+00,1.641195798464465533e-02
1.903549479937310853e-03,4.781637912077252306e-02,7.943119178687293915e-04,-2.997172020758202327e-04,1.046815521754432165e-05,6.799116997792494788e-01,1.000000000000000000e+00,4.785425386362240907e-02
1.330803971977559223e-02,-1.996073786346780690e-02,7.996983495361664491e-04,1.234928551433971231e-04,8.286221193186565947e-05,1.699779249448123697e-01,1.000000000000000000e+00,2.399031006963441015e-02
-6.276818300165428952e-03,-7.357509257021553270e-03,8.012137536563028939e-04,4.823489421134952463e-05,-3.561790233198550593e-05,1.699779249448123697e-01,1.000000000000000000e+00,9.671162827729118394e-03
-2.205238540586701435e-02,-3.001372138522331867e-02,7.971489671128547706e-04,1.874049791879858588e-04,-1.411674266464683295e-04,1.699779249448123697e-01,1.000000000000000000e+00,3.724420993226609106e-02
-1.463612464249599773e-02,-2.670373691275096384e-02,7.985948281473999582e-04,1.707353813976597492e-04,-9.590608338345477644e-05,1.699779249448123697e-01,1.000000000000000000e+00,3.045169469267838477e-02
3.688496632730602163e-03,-4.539679890059835493e-02,7.949892037647622936e-04,2.868207358058001547e-04,2.302037969972440376e-05,1.699779249448123697e-01,1.000000000000000000e+00,4.554639785791005091e-02
4.198846734347314036e-02,1.604983770344249952e-02,7.951581941038309009e-04,-1.016911488089065213e-04,2.627907789548773222e-04,1.699779249448123697e-01,1.000000000000000000e+00,4.495140353938634203e-02
-1.883340993115740353e-02,2.093203053747462114e-02,7.990156893647017491e-04,-1.298313991117649156e-04,-1.197398277659721810e-04,1.699779249448123697e-01,1.000000000000000000e+00,2.815754307564472675e-02
-4.731071324289486818e-02,-1.199770395212911185e-02,7.940231681041061938e-04,7.311636455314978909e-05,-3.000749121922482781e-04,6.799116997792494788e-01,1.000000000000000000e+00,4.880828298223942319e-02
-1.422888547933294327e-02,2.290924296798837329e-02,7.992216640954856585e-04,-1.420379370874503839e-04,-8.812495801925557205e-05,1.699779249448123697e-01,1.000000000000000000e+00,2.696839994049140057e-02
2.007236787665530806e-02,-2.974462759732423439e-02,7.974612065649124872e-04,1.866582920571987656e-04,1.240182003919782026e-04,1.699779249448123697e-01,1.000000000000000000e+00,3.588374037191895821e-02
-2.514499170454650989e-02,2.764438206452467673e-03,7.994958462387011851e-04,-1.835694419243719241e-05,-1.577382172727570368e-04,1.699779249448123697e-01,1.000000000000000000e+00,2.529649632694233249e-02
5.648882989852798721e-03,-4.804372015247529437e-02,7.941551597916017731e-04,2.993394505968298425e-04,3.412969722646896090e-05,6.799116997792494788e-01,1.000000000000000000e+00,4.837467235157679596e-02
1.213065256930517984e-02,-1.625936075612615175e-02,8.002137963350307174e-04,9.985624331132573204e-05,7.513318749368188979e-05,1.699779249448123697e-01,1.000000000000000000e+00,2.028594449255556598e-02
-1.059126132756554525e-02,-3.189544983802310553e-04,8.011543244515552430e-04,3.322399889382864470e-06,-6.972565515010535045e-05,1.699779249448123697e-01,1.000000000000000000e+00,1.059606287640944659e-02
2.779690421593703289e-02,-1.775034551826011608e-02,7.980890332296475308e-04,1.116898669239971558e-04,1.761102794078754370e-04,1.699779249448123697e-01,1.000000000000000000e+00,3.298094374040250187e-02
-4.253054967083087778e-02,-2.592472284975444810e-02,7.937126164492876862e-04,1.639594470421166020e-04,-2.652594116532314703e-04,6.799116997792494788e-01,1.000000000000000000e+00,4.980902438453892189e-02
2.781767865708842380e-02,-3.814931086885126055e-02,7.945033136679256237e-04,2.408302888910912078e-04,1.726321562468313741e-04,6.799116997792494788e-01,1.000000000000000000e+00,4.721433220577503365e-02
-2.331586899669158691e-02,3.644022916464013245e-02,7.956279094907633314e-04,-2.330314612614710747e-04,-1.470285353085383571e-04,1.699779249448123697e-01,1.000000000000000000e+00,4.326106851017867683e-02
-4.718959822873609877e-02,3.507794275316217692e-04,7.945104617865505212e-04,-5.776570837065422154e-08,-2.959022911060934548e-04,6.799116997792494788e-01,1.000000000000000000e+00,4.719090195362145301e-02
-4.634369018224872988e-02,-9.267091212262905039e-03,7.944892797457458848e-04,5.894306270973435891e-05,-2.901312691554710816e-04,6.799116997792494788e-01,1.000000000000000000e+00,4.726115317303056923e-02
2.846096633920569552e-02,2.207077923419839202e-02,7.974321582145116327e-04,-1.406811657282980321e-04,1.820642952354097521e-04,1.699779249448123697e-01,1.000000000000000000e+00,3.601591177474371130e-02
-2.258526190614541448e-02,1.672508816741482413e-02,7.990255729229750947e-04,-1.026538813567382912e-04,-1.399852848589403865e-04,1.699779249448123697e-01,1.000000000000000000e+00,2.810378318975903511e-02
3.813860278770436069e-02,-2.180545935492255935e-02,7.954432243662036290e-04,1.390128269197172064e-04,2.411694045513316782e-04,1.699779249448123697e-01,1.000000000000000000e+00,4.393211900509091938e-02
-2.768599484460392349e-02,-2.979326849112007292e-02,7.963096644003917271e-04,1.888447249595093854e-04,-1.741452251259993384e-04,1.699779249448123697e-01,1.000000000000000000e+00,4.067128173440570649e-02
1.344506646914296263e-02,2.744766856810615732e-02,7.985715350048422758e-04,-1.719484501035101556e-04,8.336281530218590406e-05,1.699779249448123697e-01,1.000000000000000000e+00,3.056377467172985071e-02
-8.140925170558463431e-03,1.303426282998604475e-02,8.007642913124097747e-04,-8.097421743478907391e-05,-5.197286233075790348e-05,1.699779249448123697e-01,1.000000000000000000e+00,1.536771518976676534e-02
1.550067264971110442e-02,4.033240850456445981e-02,7.956409389169374902e-04,-2.529598834002411167e-04,9.672358699372476097e-05,1.699779249448123697e-01,1.000000000000000000e+00,4.320849486354003122e-02
2.530451901130529799e-02,3.979020911436722749e-03,7.994450954469955496e-04,-2.290328544195702502e-05,1.590746994479545946e-04,1.699779249448123697e-01,1.000000000000000000e+00,2.561545021675711367e-02
4.345435325714969155e-02,-2.130145674214073762e-02,7.941487930270474047e-04,1.319375349057053083e-04,2.733883465676260026e-04,6.799116997792494788e-01,1.000000000000000000e+00,4.839455420121616114e-02
-2.325617972948034254e-02,7.847072186766194599e-03,7.996136963383668672e-04,-4.973793647986998431e-05,-1.474988164731166310e-04,1.699779249448123697e-01,1.000000000000000000e+00,2.454437690213813472e-02
-6.195929776650553091e-03,1.638613088045893715e-02,8.005429227331341572e-04,-1.048696878054949065e-04,-3.604896266792306954e-05,1.699779249448123697e-01,1.000000000000000000e+00,1.751841405575045238e-02
-3.713183558368913367e-02,-2.643876824850473900e-02,7.949793701744513330e-04,1.635386177607865005e-04,-2.341592038536857007e-04,1.699779249448123697e-01,1.000000000000000000e+00,4.558269057780885841e-02
1.955510072337605237e-02,8.993482417020799095e-04,8.003033288548756612e-04,-2.030869040156168138e-06,1.238194592813715621e-04,1.699779249448123697e-01,1.000000000000000000e+00,1.957577052279769678e-02
-3.708140982037266137e-03,2.084275559641007511e-02,8.000984069057979651e-04,-1.308668797894246795e-04,-2.512825617716771612e-05,1.699779249448123697e-01,1.000000000000000000e+00,2.117004417554077186e-02
-1.125819576630192852e-02,-3.703660360899377335e-02,7.967987953307167958e-04,2.329799076934418599e-04,-6.907839055447952256e-05,1.699779249448123697e-01,1.000000000000000000e+00,3.870990801851780655e-02
-3.119247877381834538e-02,-3.483438488101309183e-02,7.946378161610646775e-04,2.164905549484981884e-04,-1.944784035640318462e-04,1.699779249448123697e-01,1.000000000000000000e+00,4.675901091868455567e-02
2.201583318229331093e-02,-2.527796189542550181e-03,7.999642672768929059e-04,1.832362313084371177e-05,1.358701070397320433e-04,1.699779249448123697e-01,1.000000000000000000e+00,2.216047527212430812e-02
-2.026131406949800359e-02,-1.911251774171575379e-02,7.990695896332848137e-04,1.171566946372578581e-04,-1.263736321725675673e-04,1.699779249448123697e-01,1.000000000000000000e+00,2.785335136478619966e-02
-4.364570142357557941e-02,6.210059810262447827e-03,7.954009320377467126e-04,-3.649623972577567261e-05,-2.737470132027169890e-04,1.699779249448123697e-01,1.000000000000000000e+00,4.408528207466687332e-02
3.537645246894507295e-03,-4.916351422813002719e-02,7.938736328204412922e-04,3.082965398658814955e-04,2.209686957794969949e-05,6.799116997792494788e-01,1.000000000000000000e+00,4.929062857331420466e-02
2.905282593672423377e-02,-2.019371859257871812e-02,7.975740702802710819e-04,1.299427750046201280e-04,1.831573110422773649e-04,1.699779249448123697e-01,1.000000000000000000e+00,3.538153424465727975e-02
-3.472542472811845134e-03,-1.864631880969122579e-02,8.003763630773795719e-04,1.149411686037734356e-04,-2.243720672410390163e-05,1.699779249448123697e-01,1.000000000000000000e+00,1.896691214663385680e-02
5.745613688572575803e-03,-1.352273127807880138e-03,8.013970895087031004e-04,6.490233671198405595e-06,3.489237242457235942e-05,1.699779249448123697e-01,1.000000000000000000e+00,5.902602753913214692e-03
4.786057609894725680e-03,-2.347836722499899512e-02,7.997025428757983598e-04,1.467256817964688936e-04,2.895737056952681998e-05,1.699779249448123697e-01,1.000000000000000000e+00,2.396122023180660351e-02
1.215859229901780289e-02,-1.348051103528970923e-02,8.004711041683939361e-04,8.580678069388815552e-05,7.809197256767157484e-05,1.699779249448123697e-01,1.000000000000000000e+00,1.815366476682608171e-02
3.102731846850527442e-02,2.704537285167456229e-02,7.961842394640875759e-04,-1.699585148213146493e-04,1.973012118872594068e-04,1.699779249448123697e-01,1.000000000000000000e+00,4.116001316851276154e-02
-1.924538690733416154e-03,-1.734581829719191934e-02,8.005502836382626412e-04,1.104788696662579615e-04,-8.790636917541259281e-06,1.699779249448123697e-01,1.000000000000000000e+00,1.745225663263429844e-02
-3.308728373822884122e-02,1.307885636734036627e-02,7.975304885070642977e-04,-8.572578777177718309e-05,-2.088993364150717373e-04,1.699779249448123697e-01,1.000000000000000000e+00,3.557843207691398918e-02
-3.936357697566079950e-02,-1.364422576727764187e-02,7.960535182090375467e-04,8.615712631440013754e-05,-2.487331000562942014e-04,1.699779249448123697e-01,1.000000000000000000e+00,4.166120604479923301e-02
-2.160153878976272049e-02,-3.140326487750330631e-02,7.969425080155634550e-04,1.948903997598906354e-04,-1.354831906152135991e-04,1.699779249448123697e-01,1.000000000000000000e+00,3.811550239800409745e-02
2.194740850620824704e-02,-4.213121053537631153e-03,7.999376530654763937e-04,2.909105563907380594e-05,1.372329577182773404e-04,1.699779249448123697e-01,1.000000000000000000e+00,2.234813480248730444e-02
4.462616673245156651e-02,-4.337805692177757952e-03,7.951905941652394512e-04,2.753896540053933547e-05,2.791702393870811472e-04,1.699779249448123697e-01,1.000000000000000000e+00,4.483649535206400000e-02
-1.006066760039697229e-02,4.107676705235974168e-02,7.958878311476090756e-04,-2.598205665706524435e-04,-6.512770578422335719e-05,1.699779249448123697e-01,1.000000000000000000e+00,4.229087163962814977e-02
-4.379986456092523767e-03,-4.275834103930250402e-02,7.957028219155192796e-04,2.713303354117620235e-04,-2.633510345287668153e-05,1.699779249448123697e-01,1.000000000000000000e+00,4.298208940697106906e-02
-1.872257303598260080e-06,-1.810094957144336297e-02,8.004780239109919766e-04,1.125805789632684095e-04,-3.787463446847802386e-06,1.699779249448123697e-01,1.000000000000000000e+00,1.810094966827108590e-02
-1.002268995584029536e-02,1.445441784282437345e-02,8.005361694047435092e-04,-9.266307306931823213e-05,-6.766379827780962420e-05,1.699779249448123697e-01,1.000000000000000000e+00,1.758932941092017713e-02
3.429169213180230380e-02,3.380807933399880560e-02,7.942211130252128980e-04,-2.113544588814201088e-04,2.148766202654673186e-04,6.799116997792494788e-01,1.000000000000000000e+00,4.815502442649436526e-02
3.048923522122321331e-02,8.021971091151680958e-03,7.983842702658210805e-04,-5.126123491226463106e-05,1.886451867668562468e-04,1.699779249448123697e-01,1.000000000000000000e+00,3.152690096667212089e-02
4.689275537438230765e-03,-2.702558832636826891e-02,7.991430544161102784e-04,1.715425070444342222e-04,2.736149765519113231e-05,1.699779249448123697e-01,1.000000000000000000e+00,2.742939535338592694e-02
-3.487622681292015803e-02,2.260291280473009611e-03,7.976704362690561437e-04,-1.875968529004576682e-05,-2.193718487569973807e-04,1.699779249448123697e-01,1.000000000000000000e+00,3.494939360530927713e-02
4.054034091866962064e-02,-3.693411716421226339e-03,7.963000154544764599e-04,2.241065797522188464e-05,2.548213304503703738e-04,1.699779249448123697e-01,1.000000000000000000e+00,4.070823665929237944e-02
